Time,Jitter
1666,5.969790102
1667,5.776296276
1668,5.941847204
1669,5.658655364
1670,5.329940793
1671,5.612138938
1672,5.261991365
1673,5.092359961
1674,5.780837463
1675,6.878597622
1676,7.562268604
1677,7.091953205
1678,6.660150574
1679,6.322377274
1680,5.97484675
1681,5.650779939
1682,5.360724249
1683,5.041074816
1684,5.20900764
1685,5.048132163
1686,4.903186403
1687,5.095660864
1688,4.961793171
1689,4.796361653
1690,4.743457105
1691,4.566921592
1692,4.757745937
1693,4.613004871
1694,4.523740678
1695,4.365999941
1696,4.479131889
1697,4.564963924
1698,4.448563401
1699,4.432250411
1700,4.564554204
1701,4.279630678
1702,4.328910705
1703,4.286721841
1704,4.830732282
1705,5.788818459
1706,6.264072861
1707,6.023116918
1708,6.924116555
1709,7.970477326
1710,7.486121104
1711,7.665231591
1712,7.736356005
1713,7.258965699
1714,7.589891454
1715,7.775717683
1716,8.344047828
1717,7.844836505
1718,8.017867557
1719,7.542563334
1720,7.369625348
1721,7.293051542
1722,7.037583043
1723,6.603025769
1724,6.726982492
1725,6.532025253
1726,6.374211175
1727,6.319197976
1728,6.366706436
1729,6.379690061
1730,6.196619155
1731,6.233545735
1732,5.864428294
1733,5.551443192
1734,5.264269659
1735,5.381440305
1736,5.262600286
1737,5.381000268
1738,5.973812752
1739,5.857199455
1740,6.3104856
1741,6.020837194
1742,6.335854314
1743,6.585224531
1744,6.626988275
1745,6.824558452
1746,6.44744716
1747,6.604905324
1748,6.754897352
1749,6.436223212
1750,6.822778706
1751,6.920966148
1752,6.579787708
1753,6.677544032
1754,6.424773919
1755,6.80171166
1756,6.728160237
1757,6.598907166
1758,6.523787969
1759,6.227974832
1760,5.846413905
1761,5.493263036
1762,5.150059096
1763,5.087138736
1764,5.15881062
1765,5.170947457
1766,5.132020185
1767,5.163886979
1768,6.425456543
1769,7.628997453
1770,7.469178168
1771,7.662243421
1772,7.195735152
1773,7.293550316
1774,7.314120088
1775,7.067161194
1776,6.799956675
1777,6.591619105
1778,6.976656799
1779,6.644935194
1780,6.7224948
1781,6.614915264
1782,6.35735806
1783,6.427148181
1784,6.917993086
1785,6.507243519
1786,6.112790799
1787,5.742741374
1788,6.008583927
1789,5.952366876
1790,5.74672589
1791,5.671805522
1792,5.444269066
1793,5.310807805
1794,5.486333706
1795,5.320340627
1796,4.995999894
1797,4.700701289
1798,4.434463014
1799,4.164482687
1800,3.954008074
1801,3.715146459
1802,3.565713694
1803,3.523169088
1804,3.76340852
1805,3.894570488
1806,3.898395943
1807,3.671725363
1808,3.481700862
1809,3.399726502
1810,3.390931096
1811,3.365247902
1812,3.339531019
1813,3.204053386
1814,3.105563939
1815,3.351473137
1816,4.059172732
1817,4.295349437
1818,4.518140097
1819,4.558256341
1820,4.72292782
1821,4.594432331
1822,5.16721781
1823,5.616926419
1824,5.707771296
1825,5.644570312
1826,5.454805501
1827,5.16390099
1828,4.905511345
1829,4.599340497
1830,4.553569216
1831,4.63959614
1832,4.367524159
1833,4.495831677
1834,4.404126919
1835,4.91076482
1836,4.740467019
1837,4.569993386
1838,4.438639633
1839,4.165807989
1840,3.950111656
1841,3.851674122
1842,4.05681949
1843,4.067705771
1844,4.00461305
1845,4.154609456
1846,4.875668587
1847,4.956911523
1848,4.683444831
1849,5.442194806
1850,5.831988187
1851,5.515968092
1852,5.829803419
1853,5.799392094
1854,5.943756477
1855,5.659403642
1856,5.858815914
1857,5.521431586
1858,5.249758779
1859,4.932023855
1860,4.824182086
1861,4.926448484
1862,4.813330176
1863,4.539413707
1864,4.264408683
1865,4.089549807
1866,3.845473778
1867,3.616610833
1868,4.010593489
1869,4.149334174
1870,4.272653566
1871,4.24758494
1872,4.669235882
1873,5.010241972
1874,4.715831016
1875,4.647292966
1876,5.244864933
1877,5.312338653
1878,5.011602209
1879,4.783981238
1880,4.513961577
1881,4.580998701
1882,4.764193227
1883,4.878125594
1884,5.144194134
1885,5.169487556
1886,4.895839028
1887,4.708224089
1888,5.093446194
1889,5.225675252
1890,5.178251104
1891,4.892846521
1892,5.482036669
1893,5.995166322
1894,5.875155927
1895,5.560194792
1896,5.277925673
1897,5.15454143
1898,5.885056202
1899,5.704865189
1900,5.560686115
1901,5.363393232
1902,6.122820044
1903,5.994150736
1904,5.908953815
1905,5.624463646
1906,6.051629113
1907,6.227325904
1908,5.96562498
1909,5.716717863
1910,5.957096608
1911,5.741910014
1912,5.513985083
1913,5.242958237
1914,4.924148347
1915,4.693451576
1916,4.449423352
1917,4.215841337
1918,4.062635976
1919,4.262936505
1920,4.182662696
1921,4.454975444
1922,4.460845034
1923,5.002174164
1924,5.024975779
1925,5.166227293
1926,5.077025587
1927,4.857648988
1928,4.752045926
1929,4.559418056
1930,4.723780816
1931,5.13222507
1932,5.455537392
1933,5.13776075
1934,5.126463203
1935,5.656934253
1936,5.752584195
1937,5.810582405
1938,5.614323783
1939,5.453456324
1940,5.599268082
1941,5.381348549
1942,5.337548987
1943,5.428292453
1944,5.317676952
1945,5.244106865
1946,5.106551575
1947,5.046079601
1948,5.081699626
1949,4.948287844
1950,4.797401798
1951,4.790682241
1952,4.876459046
1953,4.580860911
1954,4.722105715
1955,4.475342164
1956,4.291369389
1957,4.052471303
1958,4.420754346
1959,4.1771447
1960,3.963510656
1961,3.76235374
1962,4.748956631
1963,5.031709342
1964,5.055442786
1965,5.145727611
1966,5.293307136
1967,4.97041294
1968,5.343178798
1969,5.04583429
1970,4.865434924
1971,4.606164686
1972,4.334765504
1973,4.715912105
1974,5.126195376
1975,5.079842887
1976,5.124512429
1977,5.026390124
1978,4.811337964
1979,4.539289063
1980,4.855368219
1981,4.963997983
1982,4.946463387
1983,4.806351092
1984,4.719447204
1985,4.840301198
1986,5.337525429
1987,5.427749534
1988,5.12198741
1989,4.981731253
1990,4.856609161
1991,4.713251644
1992,4.939847027
1993,4.819912143
1994,4.979424579
1995,5.071904987
1996,4.971966481
1997,5.082586632
1998,5.071431912
1999,4.762453528
2000,5.281807127
2001,6.111208071
2002,6.218222844
2003,5.975431138
2004,6.037376414
2005,6.108568166
2006,6.149157656
2007,6.213335302
2008,6.16269629
2009,6.098590272
2010,6.02017838
2011,5.80718112
2012,6.074336467
2013,6.388079327
2014,6.049845202
2015,6.278271544
2016,6.080955961
2017,5.873555936
2018,5.658680912
2019,5.451110577
2020,5.911506444
2021,5.991974791
2022,6.464663867
2023,6.378775153
2024,6.108678095
2025,5.896392658
2026,5.619312562
2027,5.823820804
2028,5.483457004
2029,5.244865941
2030,4.92706182
2031,5.224801012
2032,5.038785671
2033,4.931771288
2034,4.811007805
2035,5.01416704
2036,5.034260766
2037,5.084452802
2038,5.020841168
2039,4.979517762
2040,4.748040957
2041,4.575482842
2042,4.824251275
2043,5.298367515
2044,5.201136212
2045,5.164794366
2046,5.276890551
2047,5.243439058
2048,5.009689395
2049,5.095576863
2050,5.037040809
2051,4.920107703
2052,4.760323194
2053,4.971518272
2054,5.528270602
2055,5.701031467
2056,5.99166839
2057,6.028626615
2058,5.921524952
2059,5.609360198
2060,5.376830741
2061,5.221014931
2062,4.931097331
2063,4.638084303
2064,4.416315146
2065,4.244434338
2066,4.147143303
2067,4.131627402
2068,4.349970134
2069,4.255965056
2070,4.429661684
2071,4.32754394
2072,4.2955655
2073,4.5285371
2074,4.445309087
2075,4.311831436
2076,4.352064193
2077,4.459837959
2078,4.329014753
2079,4.105305498
2080,3.854057238
2081,3.872352271
2082,3.715205254
2083,3.896629926
2084,4.176465556
2085,4.133248958
2086,4.045365343
2087,4.348398065
2088,4.432512074
2089,4.471327292
2090,4.457147114
2091,4.297235142
2092,4.447248223
2093,5.200246598
2094,5.270890908
2095,5.512113004
2096,5.396140663
2097,5.540361039
2098,5.44194264
2099,5.479904559
2100,5.41813969
2101,5.332485126
2102,5.219697862
2103,5.042834801
2104,5.22385207
2105,5.89749326
2106,6.262261043
2107,6.459418339
2108,6.582288026
2109,6.886978357
2110,7.303465821
2111,6.957582541
2112,7.096087799
2113,7.305728144
2114,7.403168747
2115,7.605554033
2116,7.429484684
2117,7.401801613
2118,7.856723735
2119,8.376143779
2120,8.148662571
2121,7.795544771
2122,7.471378779
2123,7.16684816
2124,6.871788206
2125,7.045863943
2126,7.199997447
2127,7.336497606
2128,7.528216506
2129,7.728251585
2130,7.450291417
2131,7.000196814
2132,7.038628958
2133,6.868089648
2134,6.760340989
2135,6.695812733
2136,6.715893882
2137,8.467900514
2138,9.033969232
2139,8.953616988
2140,8.756703427
2141,8.465416407
2142,8.275258437
2143,7.86361034
2144,7.394183305
2145,7.593491293
2146,7.809773087
2147,7.519912269
2148,7.243917752
2149,6.957672893
2150,6.863047504
2151,7.555982035
2152,7.993240102
2153,8.874968151
2154,8.647664586
2155,8.636824438
2156,8.551342355
2157,8.108716792
2158,8.077859492
2159,8.512055774
2160,8.211364788
2161,7.756696155
2162,7.286340146
2163,7.486131387
2164,7.689560675
2165,7.454407577
2166,7.214222381
2167,6.967618205
2168,6.904919845
2169,6.772015132
2170,7.224173909
2171,7.274044984
2172,7.460813006
2173,7.71836636
2174,7.355287906
2175,6.972644912
2176,7.029104605
2177,6.879223067
2178,6.478729959
2179,6.100288503
2180,6.072666305
2181,6.098305217
2182,6.041661141
2183,5.967112875
2184,5.72754332
2185,5.872877418
2186,5.567204524
2187,5.264365352
2188,5.865050851
2189,6.014422673
2190,5.787333756
2191,5.812125396
2192,5.52335367
2193,5.336005177
2194,5.218997909
2195,5.408879984
2196,5.915443041
2197,5.783970906
2198,5.563063002
2199,5.387559065
2200,5.209086623
2201,5.080456209
2202,4.95949714
2203,5.375035514
2204,5.713269405
2205,5.942551178
2206,6.42932923
2207,6.288683653
2208,6.314453425
2209,6.450959808
2210,6.181642875
2211,6.35429714
2212,6.71488968
2213,6.717771575
2214,7.062410852
2215,7.117760173
2216,7.450400162
2217,7.010514041
2218,6.588662469
2219,6.186107176
2220,7.046544922
2221,7.336246975
2222,7.422050984
2223,7.717651964
2224,7.98156955
2225,8.421075619
2226,8.078626449
2227,7.613205351
2228,7.490178628
2229,7.052000797
2230,6.654056303
2231,6.248476395
2232,5.876064676
2233,5.524921745
2234,5.184607191
2235,4.892305353
2236,4.609216824
2237,4.353251883
2238,4.659430585
2239,5.545591174
2240,5.273943114
2241,4.979030003
2242,5.403173961
2243,5.083614477
2244,5.917826073
2245,5.996829999
2246,6.377708679
2247,6.355837998
2248,6.22395229
2249,6.123684438
2250,6.219662494
2251,6.002933588
2252,5.868562739
2253,5.684277568
2254,5.70032272
2255,5.49824005
2256,5.612162547
2257,5.496902388
2258,5.356783488
2259,5.027408131
2260,4.732813179
2261,5.018623466
2262,5.274549777
2263,5.162765416
2264,5.055717578
2265,4.967985229
2266,5.721423652
2267,5.548084674
2268,5.401641882
2269,5.179879542
2270,4.926505126
2271,4.622834667
2272,4.351838056
2273,4.152584288
2274,3.903554715
2275,3.707006156
2276,3.972283549
2277,4.106515827
2278,4.052296088
2279,3.849603972
2280,3.66423289
2281,3.493885001
2282,3.346121355
2283,3.161822104
2284,2.985374889
2285,2.990330625
2286,3.199650239
2287,3.238894321
2288,3.219268982
2289,3.076231337
2290,3.516425212
2291,3.43884308
2292,3.593165388
2293,3.572592551
2294,3.499979128
2295,3.542702655
2296,3.644318461
2297,3.833763835
2298,4.630056373
2299,4.637087572
2300,4.607241821
2301,4.547011429
2302,4.493732937
2303,4.751263517
2304,5.522497048
2305,5.494590982
2306,5.307422101
2307,5.203104053
2308,5.511430883
2309,6.48482062
2310,6.125998498
2311,6.394206925
2312,6.122832881
2313,5.959280826
2314,5.986513274
2315,5.634758972
2316,5.627926814
2317,5.483216111
2318,5.167355382
2319,5.03139567
2320,5.080620941
2321,5.264366854
2322,5.116003648
2323,4.999725642
2324,4.795513623
2325,5.178127355
2326,5.480848562
2327,5.790739971
2328,5.685728445
2329,5.764273195
2330,5.772228343
2331,6.237186294
2332,6.079771872
2333,6.091813908
2334,6.018360261
2335,5.849309967
2336,5.797818372
2337,5.691447779
2338,5.611732293
2339,5.72005458
2340,5.575919225
2341,5.256035384
2342,5.530102617
2343,5.233735092
2344,4.95492526
2345,5.475367431
2346,5.894094467
2347,6.140463563
2348,5.969823479
2349,5.809716456
2350,5.781991122
2351,5.912276399
2352,5.750523013
2353,5.492622269
2354,5.891090322
2355,5.606431899
2356,5.891842405
2357,6.136727255
2358,5.844681801
2359,5.6698128
2360,5.396838389
2361,5.071904045
2362,4.772458653
2363,4.944311932
2364,4.821667436
2365,4.754250721
2366,4.911110051
2367,5.172290673
2368,5.305522506
2369,5.172239849
2370,5.082662359
2371,4.992558461
2372,5.131086058
2373,4.950164012
2374,4.900250984
2375,4.86239502
2376,5.020523109
2377,5.138927914
2378,5.20943242
2379,5.326905393
2380,5.066341862
2381,4.976292718
2382,5.029927201
2383,4.913084528
2384,4.898551468
2385,4.898489223
2386,4.929583647
2387,4.742304113
2388,4.458236495
2389,4.192541159
2390,4.052493447
2391,4.302407051
2392,4.219812166
2393,4.153754461
2394,4.044887863
2395,4.27072126
2396,4.111453959
2397,3.891231143
2398,3.691327807
2399,3.521112875
2400,3.404682209
2401,3.611945127
2402,3.515504112
2403,3.577576771
2404,4.229825445
2405,4.249996077
2406,4.533954656
2407,4.283999156
2408,4.098915876
2409,5.021185022
2410,5.565923459
2411,6.188678242
2412,6.973448352
2413,6.734184219
2414,7.236519928
2415,6.91901521
2416,6.503951759
2417,6.700392274
2418,6.897930257
2419,6.479497116
2420,6.121354935
2421,5.901471641
2422,5.666574108
2423,5.849093781
2424,5.991205976
2425,5.951859769
2426,6.003576867
2427,5.913519979
2428,5.659855536
2429,6.170434009
2430,6.315580495
2431,6.44347477
2432,6.253222874
2433,6.159583945
2434,6.437790504
2435,6.970810542
2436,6.969016827
2437,7.392390775
2438,8.011178852
2439,7.78458434
2440,7.428110319
2441,7.35653398
2442,7.18663255
2443,6.803690238
2444,6.379959598
2445,6.643587124
2446,6.869612928
2447,7.019560731
2448,7.368414575
2449,7.393006719
2450,7.096075744
2451,6.733557121
2452,6.450432023
2453,6.537432799
2454,6.556752972
2455,6.2377198
2456,6.485987312
2457,6.121613105
2458,5.748262286
2459,5.616593116
2460,5.521840768
2461,5.519503498
2462,5.328999807
2463,5.31673593
2464,5.342148268
2465,5.301743168
2466,5.349717553
2467,5.319589373
2468,5.496545592
2469,5.294254548
2470,5.777981695
2471,5.916559228
2472,5.737336776
2473,5.620468505
2474,5.555598946
2475,5.58852679
2476,5.478646643
2477,5.525321506
2478,5.417266689
2479,5.440465299
2480,5.556213996
2481,6.261547843
2482,6.83443027
2483,6.711299211
2484,6.767676344
2485,6.742585461
2486,6.457583592
2487,6.23658184
2488,6.665580197
2489,6.733384212
2490,6.964978255
2491,6.771806003
2492,6.495450072
2493,6.280178887
2494,6.411903818
2495,6.177916773
2496,5.86017892
2497,5.665806626
2498,5.439825656
2499,5.590892108
2500,5.34653774
2501,5.059254132
2502,4.859897971
2503,4.69893907
2504,4.765845656
2505,4.560244191
2506,4.369923374
2507,4.173358718
2508,5.559197409
2509,6.772296182
2510,6.648708227
2511,6.519795907
2512,6.412433663
2513,6.544545448
2514,6.147018302
2515,6.435190769
2516,6.61412329
2517,6.542303085
2518,6.358728586
2519,6.202301105
2520,6.480733675
2521,6.640507265
2522,6.485968616
2523,6.3736303
2524,6.172778406
2525,6.679854756
2526,6.681009667
2527,7.108481285
2528,7.188041482
2529,6.944448612
2530,6.568691407
2531,6.159134305
2532,5.824868967
2533,5.525238267
2534,5.33510532
2535,5.144876515
2536,5.186856455
2537,5.142337649
2538,5.317969324
2539,5.471540686
2540,5.284451337
2541,5.082874518
2542,5.576326805
2543,5.708611935
2544,5.493712578
2545,5.283049986
2546,4.987303806
2547,4.773340374
2548,4.475124656
2549,4.340568254
2550,4.498859127
2551,4.383402654
2552,4.89122471
2553,4.781620388
2554,4.681609392
2555,5.003258805
2556,5.357930129
2557,5.637309496
2558,5.372644319
2559,5.240916549
2560,5.108421765
2561,5.308207905
2562,5.150444911
2563,5.054854604
2564,5.163801191
2565,5.007501117
2566,5.084032297
2567,5.028467778
2568,5.460501042
2569,5.408719727
2570,5.181987244
2571,5.322363041
2572,5.065923685
2573,4.774914565
2574,4.547037961
2575,4.976021699
2576,4.682339787
2577,4.435117162
2578,4.178915395
2579,4.295649849
2580,4.154803678
2581,4.002197893
2582,3.903386913
2583,3.732140509
2584,3.513992838
2585,3.87725023
2586,4.21718598
2587,4.776167412
2588,4.62145556
2589,5.349065976
2590,5.181117408
2591,5.33036007
2592,5.091879232
2593,5.24638678
2594,5.122362607
2595,5.266902444
2596,5.472019652
2597,5.343129535
2598,5.157989494
2599,5.152760984
2600,5.007539812
2601,5.162179685
2602,5.160133732
2603,5.048347596
2604,5.127103649
2605,4.838784671
2606,4.574214796
2607,4.425430538
2608,5.761757796
2609,6.9820021
2610,8.580647802
2611,8.907336481
2612,10.17083628
2613,10.30595068
2614,10.12193988
2615,11.65565891
2616,12.52558301
2617,13.34465074
2618,13.95742257
2619,13.19189616
2620,13.18340265
2621,13.3232872
2622,13.06001231
2623,13.48671293
2624,12.80736976
2625,14.33115915
2626,14.7202117
2627,13.86113597
2628,14.53825247
2629,13.75005614
2630,13.44942068
2631,12.73822078
2632,12.11485976
2633,11.37554214
2634,11.2890152
2635,11.01734064
2636,10.98440268
2637,10.98298168
2638,10.83444116
2639,10.78580942
2640,10.13421716
2641,9.652634145
2642,9.259004234
2643,9.072531747
2644,9.032540179
2645,8.58916614
2646,8.134190479
2647,7.692775796
2648,7.377157864
2649,7.466793831
2650,7.437167828
2651,7.173608727
2652,7.395133182
2653,7.608312358
2654,7.967348391
2655,8.462562728
2656,8.443353946
2657,8.09219988
2658,7.864666554
2659,7.615659617
2660,7.582771169
2661,7.109577137
2662,7.217471622
2663,6.926768534
2664,6.661039945
2665,6.475384671
2666,6.12384674
2667,5.755113263
2668,6.013488129
2669,5.971950676
2670,5.984773204
2671,6.084662378
2672,5.775044591
2673,5.433145971
2674,5.192970181
2675,5.752048433
2676,5.427100962
2677,5.164018263
2678,5.216274066
2679,4.918416659
2680,4.93473784
2681,5.038969503
2682,4.820804742
2683,4.719441946
2684,4.537476824
2685,4.764155356
2686,4.627069257
2687,5.689870484
2688,6.418079968
2689,6.385019414
2690,6.365115423
2691,6.414642931
2692,6.227394415
2693,6.61223782
2694,6.7104174
2695,6.800363535
2696,7.151167203
2697,6.879670642
2698,6.510927338
2699,6.245154101
2700,6.074193081
2701,5.858451847
2702,6.110604162
2703,6.006899735
2704,5.970642113
2705,6.650463092
2706,6.27667026
2707,6.07567698
2708,5.896030502
2709,6.015743873
2710,6.46821127
2711,6.285274454
2712,6.14745869
2713,5.885284189
2714,6.293113649
2715,5.930662101
2716,6.08149572
2717,5.866527238
2718,6.05925123
2719,5.788548028
2720,6.204069332
2721,6.353002498
2722,6.050932898
2723,5.810062092
2724,5.614051267
2725,5.396360562
2726,5.103331083
2727,5.31474789
2728,5.214492814
2729,5.077212013
2730,5.134761262
2731,5.291824794
2732,5.580294078
2733,5.254067365
2734,4.988486766
2735,4.993956343
2736,4.966841016
2737,5.716969008
2738,5.900373723
2739,5.548183698
2740,5.862151384
2741,6.740516922
2742,6.516672115
2743,6.348817607
2744,6.006669285
2745,5.803238566
2746,5.625466711
2747,5.726631986
2748,5.621627209
2749,5.668928286
2750,5.55977999
2751,5.237585408
2752,4.960034931
2753,4.674150803
2754,4.4663636
2755,4.634931153
2756,4.608657678
2757,4.611449907
2758,4.477470399
2759,4.407246554
2760,4.3036617
2761,4.714349511
2762,4.477306833
2763,4.837183489
2764,4.978616465
2765,4.848008492
2766,4.726806572
2767,4.757276995
2768,4.759669405
2769,4.838780345
2770,5.066926018
2771,4.756847308
2772,4.468461018
2773,4.193765538
2774,3.970613525
2775,3.845866846
2776,4.186166835
2777,4.539989741
2778,4.284407049
2779,4.439437164
2780,4.643541786
2781,4.53800098
2782,4.525848141
2783,4.479607632
2784,4.650694655
2785,4.514241517
2786,4.245858366
2787,3.99791583
2788,3.798289146
2789,4.271903019
2790,4.182297969
2791,4.402147401
2792,4.254895133
2793,4.124540576
2794,3.999951235
2795,3.885273727
2796,3.986673286
2797,3.777554817
2798,3.541527085
2799,3.335667753
2800,3.467501019
2801,3.506789149
2802,3.701357883
2803,3.707641071
2804,3.53453156
2805,3.915359448
2806,4.309531427
2807,4.076171824
2808,4.45129303
2809,4.869135826
2810,4.716731504
2811,5.065373285
2812,5.411287455
2813,5.717081989
2814,5.428396309
2815,5.211281262
2816,5.377353961
2817,5.13780406
2818,4.939781584
2819,5.269857735
2820,4.981179127
2821,4.688230431
2822,5.083827141
2823,5.1427685
2824,5.128352413
2825,5.064330387
2826,5.041816682
2827,5.129633695
2828,5.103288534
2829,5.8115205
2830,5.988675469
2831,6.009591586
2832,6.561033778
2833,6.17199
2834,6.176567014
2835,6.151809354
2836,5.987730991
2837,5.900963082
2838,5.835187612
2839,5.911078664
2840,5.805976525
2841,6.43544327
2842,6.349575288
2843,6.517303221
2844,6.539770381
2845,6.287916677
2846,5.996491329
2847,6.114384232
2848,5.865804662
2849,5.634136315
2850,5.334579184
2851,5.583466596
2852,5.866187434
2853,6.196738219
2854,5.821442081
2855,6.333740839
2856,6.217326481
2857,6.195736632
2858,6.121121148
2859,5.749794132
2860,6.03529311
2861,6.903531735
2862,7.794984612
2863,8.647930019
2864,8.185170504
2865,8.255229292
2866,8.120027461
2867,7.904032689
2868,8.429461201
2869,8.943022654
2870,8.544896238
2871,8.190652723
2872,7.877736928
2873,7.564933926
2874,8.1638825
2875,7.834125955
2876,7.438152805
2877,7.382893254
2878,7.101399926
2879,6.773708264
2880,6.719191775
2881,6.694020067
2882,6.474428535
2883,6.489304529
2884,6.371563274
2885,6.249187792
2886,6.295828833
2887,6.614936753
2888,6.627315706
2889,6.530552918
2890,7.123761417
2891,6.973144384
2892,6.797350637
2893,6.653300945
2894,6.848809914
2895,7.033675961
2896,6.60655038
2897,6.444772925
2898,6.21969684
2899,6.967368565
2900,6.705567752
2901,6.689990601
2902,6.324949522
2903,5.935556843
2904,5.588410929
2905,5.32553108
2906,5.203539554
2907,5.266853054
2908,5.17695946
2909,5.055246716
2910,4.840647963
2911,5.061413021
2912,5.508588596
2913,5.737607364
2914,5.565569404
2915,5.865887983
2916,6.123103317
2917,5.872041305
2918,5.722726223
2919,5.516305834
2920,5.630536719
2921,5.482378174
2922,5.633604539
2923,5.500879255
2924,6.028359024
2925,5.930718529
2926,5.956229177
2927,5.693089853
2928,5.355917571
2929,5.189144945
2930,6.026726163
2931,6.4572155
2932,6.124160365
2933,6.041025342
2934,5.914968203
2935,5.875338246
2936,5.664358772
2937,5.414843293
2938,5.204304476
2939,5.013417391
2940,5.830273248
2941,5.615874226
2942,6.106118198
2943,5.814458033
2944,5.911991906
2945,5.760679912
2946,5.583061028
2947,5.851939158
2948,6.108304072
2949,5.776028123
2950,5.905734699
2951,5.71906378
2952,5.559934794
2953,5.628688869
2954,6.122583315
2955,5.969921858
2956,6.064176742
2957,6.303304584
2958,6.046966103
2959,6.151912666
2960,6.513383402
2961,6.33842194
2962,6.145395568
2963,5.977058345
2964,5.839304699
2965,5.6204801
2966,5.400457038
2967,5.166317362
2968,4.854873916
2969,5.232694296
2970,4.913963402
2971,5.26534069
2972,5.486888841
2973,5.285277733
2974,5.056649264
2975,4.842428129
2976,4.903894427
2977,4.886838525
2978,5.220591673
2979,5.554561638
2980,5.306762646
2981,5.036409425
2982,4.734494947
2983,4.772144569
2984,4.900295255
2985,4.96036708
2986,5.394128859
2987,5.743037472
2988,5.385201797
2989,5.242980851
2990,5.724877882
2991,5.387489681
2992,5.480979909
2993,6.684453387
2994,6.665077828
2995,6.612475741
2996,6.563536285
2997,6.41097499
2998,6.411997386
2999,6.146428105
3000,6.55026246
3001,6.375051612
3002,6.271583108
3003,6.113581386
3004,6.134197827
3005,5.986060463
3006,5.877681684
3007,6.002034912
3008,5.987873008
3009,6.499853167
3010,6.461077622
3011,6.345503326
3012,6.480909368
3013,6.367401144
3014,6.827910795
3015,8.045506648
3016,8.419106927
3017,8.13145441
3018,8.334585732
3019,8.611007457
3020,8.296243102
3021,8.148964019
3022,8.026730157
3023,7.939691467
3024,7.553939917
3025,7.199922839
3026,7.11681655
3027,6.932626627
3028,6.539761074
3029,6.247817673
3030,6.029641569
3031,5.98924036
3032,5.965836448
3033,5.912117503
3034,5.869221271
3035,5.84134633
3036,5.751838573
3037,5.552265329
3038,5.529359857
3039,5.312087366
3040,5.523665239
3041,5.831991717
3042,6.544263068
3043,6.503232738
3044,6.329801525
3045,6.683980596
3046,6.892544309
3047,6.668295012
3048,6.363248796
3049,6.059004079
3050,6.236094102
3051,5.866310443
3052,5.648895207
3053,5.780117034
3054,5.569769442
3055,5.303881074
3056,5.003680174
3057,5.928547385
3058,6.607971507
3059,7.180827454
3060,7.706359072
3061,7.372753296
3062,7.260192326
3063,6.951006695
3064,6.713506277
3065,6.36165519
3066,6.301517018
3067,5.986213871
3068,5.632624115
3069,5.76480733
3070,6.899416594
3071,7.602980835
3072,7.432065366
3073,7.384651559
3074,7.236395558
3075,6.833113892
3076,6.540794273
3077,6.631182131
3078,6.352545748
3079,6.099449139
3080,6.102261345
3081,6.641592234
3082,6.631395497
3083,6.528968
3084,6.518310278
3085,6.376638108
3086,6.171257948
3087,5.811755716
3088,6.730451539
3089,8.262249707
3090,7.905164656
3091,7.413418253
3092,6.998947668
3093,6.604700939
3094,6.39409463
3095,7.115838716
3096,6.897911296
3097,6.81816684
3098,6.414468913
3099,6.464314606
3100,6.379294943
3101,6.424220953
3102,6.151200199
3103,5.896986298
3104,6.164327432
3105,5.946869468
3106,6.470065126
3107,6.582290222
3108,6.481987361
3109,6.927835373
3110,6.94174844
3111,6.716896107
3112,6.5620276
3113,7.217893931
3114,7.127595005
3115,6.709481428
3116,6.310381894
3117,5.931406637
3118,5.870068722
3119,5.891932483
3120,5.867068647
3121,5.748140745
3122,6.034131949
3123,6.230373702
3124,5.911287846
3125,5.551630966
3126,6.211459587
3127,6.816736418
3128,7.334565392
3129,7.700557833
3130,7.353516024
3131,7.085469883
3132,7.375996071
3133,7.249357428
3134,7.946960089
3135,8.308400083
3136,7.990250078
3137,7.951296948
3138,7.650715889
3139,7.339421146
3140,7.695943435
3141,7.787815026
3142,7.458277976
3143,7.486503658
3144,7.070374957
3145,6.890039022
3146,6.731543528
3147,6.690627613
3148,6.277039776
3149,6.53009979
3150,6.204593553
3151,5.874868956
3152,5.558689646
3153,5.228521543
3154,4.911301447
3155,4.637157606
3156,4.359397756
3157,4.125310396
3158,3.933728497
3159,3.692995465
3160,3.624322138
3161,3.720621449
3162,3.768450664
3163,3.865325275
3164,3.822068834
3165,4.113557588
3166,3.874342183
3167,3.914834685
3168,3.838789462
3169,4.110795676
3170,3.911884835
3171,3.860961477
3172,3.740581941
3173,3.95621918
3174,4.518649926
3175,4.712456528
3176,4.720052995
3177,4.562369127
3178,4.752589112
3179,4.887059237
3180,4.773368035
3181,4.697095033
3182,4.602651593
3183,4.745735869
3184,4.708814877
3185,4.525763947
3186,4.265146756
3187,4.577144528
3188,4.991121606
3189,4.965232061
3190,4.695863391
3191,4.448642762
3192,4.630901201
3193,5.043490709
3194,5.361175317
3195,5.597712971
3196,5.270501744
3197,4.951824552
3198,4.700849406
3199,4.425657429
3200,4.152199673
3201,3.953013583
3202,3.757721067
3203,3.585384334
3204,3.900804757
3205,3.72069196
3206,3.736273712
3207,3.691194105
3208,3.941744474
3209,4.471635444
3210,4.307970729
3211,4.354097558
3212,4.548278961
3213,4.380261526
3214,4.470113236
3215,4.522286714
3216,5.337831295
3217,5.984716839
3218,5.920547036
3219,5.766235069
